"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","remaining_budget","accuracy"
"","","","","","html-slider-response","208","377724","0.0-25.0-0.0","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","209","380772","0.0-25.0-1.0","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","3047","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","31","evaluation","59","30","9B","40","79","32","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","210","382135","0.0-25.0-2.0","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","211","383145","0.0-25.0-0.1","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","212","384476","0.0-25.0-1.1","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1329","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","14","evaluation","11","16","1A,15A,26C","65","39","15","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","213","385074","0.0-25.0-2.1","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","214","386076","0.0-25.0-0.2","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","215","388172","0.0-25.0-1.2","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","2095","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","19","evaluation","78","18","11B,19B,24A,26A","75","43","20","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","216","389023","0.0-25.0-2.2","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","217","390039","0.0-25.0-0.3","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","218","391308","0.0-25.0-1.3","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1268","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","7","evaluation","75","8","14C,17A,20C,27A","20","16","8","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","219","392257","0.0-25.0-2.3","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","220","393259","0.0-25.0-0.4","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","221","395324","0.0-25.0-1.4","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","2064","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","33","evaluation","46","26","2B,16A","45","71","33","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","222","395889","0.0-25.0-2.4","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","223","396891","0.0-25.0-0.5","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","224","398604","0.0-25.0-1.5","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1712","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","12","31","8A","65","79","40","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","225","399935","0.0-25.0-2.5","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","226","400937","0.0-25.0-0.6","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","227","403692","0.0-25.0-1.6","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","2754","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","6","evaluation","42","7","6B,18B,22C,24C,29A","75","11","6","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","228","404916","0.0-25.0-2.6","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","229","405917","0.0-25.0-0.7","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","230","408892","0.0-25.0-1.7","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","2973","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","evaluation","5","20","10C,13A,19C,21B","40","58","23","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","231","410224","0.0-25.0-2.7","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","232","411239","0.0-25.0-0.8","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","233","415251","0.0-25.0-1.8","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","64","11","3C,20A,22A","30","36","11","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","234","416650","0.0-25.0-2.8","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","235","417652","0.0-25.0-0.9","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","236","420276","0.0-25.0-1.9","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","2622","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","6","evaluation","80","10","2C,16C,22B,28A","50","18","7","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","237","421098","0.0-25.0-2.9","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","238","422099","0.0-25.0-0.10","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","239","423732","0.0-25.0-1.10","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1631","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","2","evaluation","14","6","14B,21C,25C","45","11","3","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","240","424590","0.0-25.0-2.10","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","241","425592","0.0-25.0-0.11","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","242","428164","0.0-25.0-1.11","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","2571","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","2","17","2A,7A,9A,15B","60","43","20","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","243","428784","0.0-25.0-2.11","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","244","429790","0.0-25.0-0.12","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","245","432212","0.0-25.0-1.12","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","2420","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","35","evaluation","59","27","5B,18A","55","71","35","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","246","432915","0.0-25.0-2.12","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","247","433918","0.0-25.0-0.13","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","248","435292","0.0-25.0-1.13","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1374","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","17","evaluation","19","12","1C,7C,15C","60","36","17","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","249","436601","0.0-25.0-2.13","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","250","437619","0.0-25.0-0.14","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","251","440612","0.0-25.0-1.14","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","2992","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","21","evaluation","13","13","3A,5C,10B","70","36","21","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","252","441752","0.0-25.0-2.14","d97e4b04-a8c0-46f3-ab85-5d88f60c6985","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
