"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"","","","","","html-slider-response","19","158102","0.0-17.0-1.0","8a13dda4-6463-4320-baa2-a54090512a31","3134","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","77","11","3C,20A,22A","30","36","11","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","159271","0.0-17.0-2.0","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","21","160273","0.0-17.0-0.1","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","162950","0.0-17.0-1.1","8a13dda4-6463-4320-baa2-a54090512a31","2675","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","5","evaluation","40","8","14C,17A,20C,27A","20","16","5","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","163868","0.0-17.0-2.1","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","24","164872","0.0-17.0-0.2","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","168294","0.0-17.0-1.2","8a13dda4-6463-4320-baa2-a54090512a31","3419","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","23","evaluation","69","14","4B,5A,13B,16B","75","36","24","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","169009","0.0-17.0-2.2","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","27","170015","0.0-17.0-0.3","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","173069","0.0-17.0-1.3","8a13dda4-6463-4320-baa2-a54090512a31","3053","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","4","4","12C,17C,23C,28C","20","11","4","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","29","174491","0.0-17.0-2.3","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","30","175505","0.0-17.0-0.4","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","179512","0.0-17.0-1.4","8a13dda4-6463-4320-baa2-a54090512a31","null","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","22","28","8B","75","71","47","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","180541","0.0-17.0-2.4","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","33","181549","0.0-17.0-0.5","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","184238","0.0-17.0-1.5","8a13dda4-6463-4320-baa2-a54090512a31","2688","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","24","evaluation","60","22","10A,11A","45","61","25","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","35","184855","0.0-17.0-2.5","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","36","185861","0.0-17.0-0.6","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","189558","0.0-17.0-1.6","8a13dda4-6463-4320-baa2-a54090512a31","3695","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","17","evaluation","61","12","1C,7C,15C","60","36","17","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","190539","0.0-17.0-2.6","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","39","191553","0.0-17.0-0.7","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","194286","0.0-17.0-1.7","8a13dda4-6463-4320-baa2-a54090512a31","2732","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","5","evaluation","25","7","6B,18B,22C,24C,29A","75","11","5","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","41","195649","0.0-17.0-2.7","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","42","196665","0.0-17.0-0.8","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","200430","0.0-17.0-1.8","8a13dda4-6463-4320-baa2-a54090512a31","3763","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","24","evaluation","67","20","10C,13A,19C,21B","40","58","24","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","44","201495","0.0-17.0-2.8","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","45","202506","0.0-17.0-0.9","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","205734","0.0-17.0-1.9","8a13dda4-6463-4320-baa2-a54090512a31","3227","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","24","evaluation","28","15","9C,25B","60","39","24","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","47","206795","0.0-17.0-2.9","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","48","207798","0.0-17.0-0.10","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","210838","0.0-17.0-1.10","8a13dda4-6463-4320-baa2-a54090512a31","3038","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","26","evaluation","30","17","2A,7A,9A,15B","60","43","26","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","50","211740","0.0-17.0-2.10","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","51","212745","0.0-17.0-0.11","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","215798","0.0-17.0-1.11","8a13dda4-6463-4320-baa2-a54090512a31","3051","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","14","evaluation","65","19","13C,30A","30","58","15","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","216384","0.0-17.0-2.11","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","54","217386","0.0-17.0-0.12","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","220534","0.0-17.0-1.12","8a13dda4-6463-4320-baa2-a54090512a31","3146","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","5","evaluation","63","9","14A,23A","25","18","5","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","221966","0.0-17.0-2.12","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","57","222971","0.0-17.0-0.13","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","3","12B,20B,23B,27C,29C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","225990","0.0-17.0-1.13","8a13dda4-6463-4320-baa2-a54090512a31","3018","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","30","3","12B,20B,23B,27C,29C","75","4","2","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","226789","0.0-17.0-2.13","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","60","227792","0.0-17.0-0.14","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","18","11B,19B,24A,26A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","230950","0.0-17.0-1.14","8a13dda4-6463-4320-baa2-a54090512a31","3157","
                  <p style=""text-align: center;"">₪43
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","29","evaluation","70","18","11B,19B,24A,26A","75","43","29","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","62","231684","0.0-17.0-2.14","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","63","232687","0.0-17.0-0.15","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","2","4C,17B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","234750","0.0-17.0-1.15","8a13dda4-6463-4320-baa2-a54090512a31","2062","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","0","2","4C,17B","50","4","2","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","65","236220","0.0-17.0-2.15","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","66","237229","0.0-17.0-0.16","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","240494","0.0-17.0-1.16","8a13dda4-6463-4320-baa2-a54090512a31","3264","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","35","evaluation","55","27","5B,18A","55","71","35","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","68","241574","0.0-17.0-2.16","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","69","242588","0.0-17.0-0.17","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","245598","0.0-17.0-1.17","8a13dda4-6463-4320-baa2-a54090512a31","3008","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","38","evaluation","16","29","8C,19A,24B","65","76","38","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","71","246795","0.0-17.0-2.17","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","72","247807","0.0-17.0-0.18","8a13dda4-6463-4320-baa2-a54090512a31","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","73","251237","0.0-17.0-1.18","8a13dda4-6463-4320-baa2-a54090512a31","3428","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","29","evaluation","72","30","9B","40","79","30","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","74","252067","0.0-17.0-2.18","8a13dda4-6463-4320-baa2-a54090512a31","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
