"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","accuracy"
"","","","","","html-keyboard-response","125","367002","0.0-21.0-2.3","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","126","368017","0.0-21.0-0.4","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","127","370747","0.0-21.0-1.4","137f554f-99e4-4c27-b34c-a0d66681d6d0","2728","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","21","evaluation","51","13","3A,5C,10B","70","36","22","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","128","371398","0.0-21.0-2.4","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","129","372401","0.0-21.0-0.5","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","130","375347","0.0-21.0-1.5","137f554f-99e4-4c27-b34c-a0d66681d6d0","2945","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","6","evaluation","38","10","2C,16C,22B,28A","50","18","6","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","131","376271","0.0-21.0-2.5","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","132","377275","0.0-21.0-0.6","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","24","6A,21A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","133","380571","0.0-21.0-1.6","137f554f-99e4-4c27-b34c-a0d66681d6d0","3294","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","9","evaluation","26","24","6A,21A","25","64","10","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","134","382019","0.0-21.0-2.6","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","135","383033","0.0-21.0-0.7","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","136","386803","0.0-21.0-1.7","137f554f-99e4-4c27-b34c-a0d66681d6d0","3768","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","28","evaluation","60","31","8A","65","79","28","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","137","387745","0.0-21.0-2.7","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","138","388751","0.0-21.0-0.8","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","28","8B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","139","391971","0.0-21.0-1.8","137f554f-99e4-4c27-b34c-a0d66681d6d0","3219","
                  <p style=""text-align: center;"">₪71
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","49","evaluation","42","28","8B","75","71","49","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","140","393401","0.0-21.0-2.8","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","141","394411","0.0-21.0-0.9","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","142","398422","0.0-21.0-1.9","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","48","12","1C,7C,15C","60","36","17","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","143","399815","0.0-21.0-2.9","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","144","400826","0.0-21.0-0.10","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","145","404837","0.0-21.0-1.10","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","11","9","14A,23A","25","18","2","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","146","406104","0.0-21.0-2.10","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","147","407106","0.0-21.0-0.11","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","148","409307","0.0-21.0-1.11","137f554f-99e4-4c27-b34c-a0d66681d6d0","2200","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","evaluation","79","25","1B,3B,4A","50","64","23","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","149","409881","0.0-21.0-2.11","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","150","410885","0.0-21.0-0.12","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","151","413995","0.0-21.0-1.12","137f554f-99e4-4c27-b34c-a0d66681d6d0","3109","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","47","evaluation","32","29","8C,19A,24B","65","76","46","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","152","415054","0.0-21.0-2.12","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","153","416059","0.0-21.0-0.13","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","154","418939","0.0-21.0-1.13","137f554f-99e4-4c27-b34c-a0d66681d6d0","2879","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","4","evaluation","49","8","14C,17A,20C,27A","20","16","4","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","155","420288","0.0-21.0-2.13","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","156","421292","0.0-21.0-0.14","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","157","425299","0.0-21.0-1.14","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","33","14","4B,5A,13B,16B","75","36","19","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","158","426047","0.0-21.0-2.14","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","159","427057","0.0-21.0-0.15","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","160","430051","0.0-21.0-1.15","137f554f-99e4-4c27-b34c-a0d66681d6d0","2992","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","evaluation","71","23","7B,26B","55","61","22","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","161","431374","0.0-21.0-2.15","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","162","432375","0.0-21.0-0.16","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","163","434859","0.0-21.0-1.16","137f554f-99e4-4c27-b34c-a0d66681d6d0","2482","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","2","evaluation","30","4","12C,17C,23C,28C","20","11","3","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","164","435436","0.0-21.0-2.16","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","165","436447","0.0-21.0-0.17","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","166","440018","0.0-21.0-1.17","137f554f-99e4-4c27-b34c-a0d66681d6d0","3569","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","23","evaluation","22","21","11C,18C,25A","45","58","23","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","167","440838","0.0-21.0-2.17","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","168","441854","0.0-21.0-0.18","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","169","445871","0.0-21.0-1.18","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","62","6","14B,21C,25C","45","11","4","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","170","446484","0.0-21.0-2.18","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","171","447488","0.0-21.0-0.19","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","172","451122","0.0-21.0-1.19","137f554f-99e4-4c27-b34c-a0d66681d6d0","3634","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","23","evaluation","69","26","2B,16A","45","71","23","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","173","451875","0.0-21.0-2.19","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","174","452891","0.0-21.0-0.20","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","175","455491","0.0-21.0-1.20","137f554f-99e4-4c27-b34c-a0d66681d6d0","2599","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","evaluation","37","16","1A,15A,26C","65","39","22","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","176","456446","0.0-21.0-2.20","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","177","457455","0.0-21.0-0.21","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","15","9C,25B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","178","460307","0.0-21.0-1.21","137f554f-99e4-4c27-b34c-a0d66681d6d0","2849","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","21","evaluation","76","15","9C,25B","60","39","22","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","179","461383","0.0-21.0-2.21","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","180","462394","0.0-21.0-0.22","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","181","466107","0.0-21.0-1.22","137f554f-99e4-4c27-b34c-a0d66681d6d0","3711","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","18","19","13C,30A","30","58","11","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","182","467153","0.0-21.0-2.22","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","183","468163","0.0-21.0-0.23","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","3","12B,20B,23B,27C,29C","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","184","469202","0.0-21.0-1.23","137f554f-99e4-4c27-b34c-a0d66681d6d0","1037","
                  <p style=""text-align: center;"">₪4
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","55","3","12B,20B,23B,27C,29C","75","4","0","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","185","470469","0.0-21.0-2.23","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","186","471472","0.0-21.0-0.24","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","187","473299","0.0-21.0-1.24","137f554f-99e4-4c27-b34c-a0d66681d6d0","1826","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","16","evaluation","7","22","10A,11A","45","61","17","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","188","473877","0.0-21.0-2.24","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","189","474889","0.0-21.0-0.25","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","190","477987","0.0-21.0-1.25","137f554f-99e4-4c27-b34c-a0d66681d6d0","3097","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","18","evaluation","3","17","2A,7A,9A,15B","60","43","18","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","191","478708","0.0-21.0-2.25","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","192","479710","0.0-21.0-0.26","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","193","483122","0.0-21.0-1.26","137f554f-99e4-4c27-b34c-a0d66681d6d0","3411","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","31","evaluation","30","30","9B","40","79","31","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","194","483892","0.0-21.0-2.26","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","195","484901","0.0-21.0-0.27","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","196","488903","0.0-21.0-1.27","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","65","7","6B,18B,22C,24C,29A","75","11","2","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","197","489997","0.0-21.0-2.27","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","198","491007","0.0-21.0-0.28","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","199","493291","0.0-21.0-1.28","137f554f-99e4-4c27-b34c-a0d66681d6d0","2282","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","21","evaluation","38","27","5B,18A","55","71","22","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","200","494167","0.0-21.0-2.28","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","201","495172","0.0-21.0-0.29","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","202","498322","0.0-21.0-1.29","137f554f-99e4-4c27-b34c-a0d66681d6d0","3149","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","10","evaluation","52","11","3C,20A,22A","30","36","10","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","203","499363","0.0-21.0-2.29","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","204","500365","0.0-21.0-0.30","137f554f-99e4-4c27-b34c-a0d66681d6d0","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","205","503859","0.0-21.0-1.30","137f554f-99e4-4c27-b34c-a0d66681d6d0","3492","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","24","evaluation","68","20","10C,13A,19C,21B","40","58","25","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","206","505104","0.0-21.0-2.30","137f554f-99e4-4c27-b34c-a0d66681d6d0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","",""
