"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","chosen_part","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"","","","","","html-slider-response","41","832914","0.0-17.0-1.8","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","75","17","2A,7A,9A,15B","60","43","32","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","42","834118","0.0-17.0-2.8","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","835120","0.0-17.0-0.9","23e4e6c8-96b3-4791-b8dc-05b9530d7211","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","44","839132","0.0-17.0-1.9","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","51","19","13C,30A","30","58","31","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","45","840376","0.0-17.0-2.9","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","841378","0.0-17.0-0.10","23e4e6c8-96b3-4791-b8dc-05b9530d7211","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","47","845382","0.0-17.0-1.10","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","25","22","10A,11A","45","61","19","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","846090","0.0-17.0-2.10","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","847107","0.0-17.0-0.11","23e4e6c8-96b3-4791-b8dc-05b9530d7211","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","2","4C,17B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","50","851109","0.0-17.0-1.11","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","
                  <p style=""text-align: center;"">₪4
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","79","2","4C,17B","50","4","8","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","51","852057","0.0-17.0-2.11","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","853058","0.0-17.0-0.12","23e4e6c8-96b3-4791-b8dc-05b9530d7211","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","10","2C,16C,22B,28A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","53","855405","0.0-17.0-1.12","23e4e6c8-96b3-4791-b8dc-05b9530d7211","2346","
                  <p style=""text-align: center;"">₪18
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","13","evaluation","31","10","2C,16C,22B,28A","50","18","13","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","54","856539","0.0-17.0-2.12","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","857548","0.0-17.0-0.13","23e4e6c8-96b3-4791-b8dc-05b9530d7211","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","56","861563","0.0-17.0-1.13","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","36","1","6C,29B,30C","25","4","4","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","57","862859","0.0-17.0-2.13","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","863863","0.0-17.0-0.14","23e4e6c8-96b3-4791-b8dc-05b9530d7211","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","59","867866","0.0-17.0-1.14","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","34","31","8A","65","79","20","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","60","869004","0.0-17.0-2.14","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","870018","0.0-17.0-0.15","23e4e6c8-96b3-4791-b8dc-05b9530d7211","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","62","874020","0.0-17.0-1.15","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","27","7","6B,18B,22C,24C,29A","75","11","31","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","63","875503","0.0-17.0-2.15","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","876505","0.0-17.0-0.16","23e4e6c8-96b3-4791-b8dc-05b9530d7211","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","5","12A,27B,28B,30B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","65","878765","0.0-17.0-1.16","23e4e6c8-96b3-4791-b8dc-05b9530d7211","2259","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","evaluation","65","5","12A,27B,28B,30B","25","11","8","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","66","879449","0.0-17.0-2.16","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","880457","0.0-17.0-0.17","23e4e6c8-96b3-4791-b8dc-05b9530d7211","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","68","884473","0.0-17.0-1.17","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","80","13","3A,5C,10B","70","36","12","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","69","885920","0.0-17.0-2.17","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","886931","0.0-17.0-0.18","23e4e6c8-96b3-4791-b8dc-05b9530d7211","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","71","890829","0.0-17.0-1.18","23e4e6c8-96b3-4791-b8dc-05b9530d7211","3896","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","30","evaluation","18","23","7B,26B","55","61","30","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","72","891339","0.0-17.0-2.18","23e4e6c8-96b3-4791-b8dc-05b9530d7211","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
