"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","won_prize","potential_prize_amount","potential_prize_prob","total_prize","accuracy"
"","","","","","html-keyboard-response","457","886631","0.0-39.0-1.11","edf70186-0535-41d2-8843-3b95f3b54e9c","4243","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪4</span>
                      <span>₪16</span>
                      <span>₪36</span>
                    </p>
                    <p class=""lotteries"">
                      <span>75%</span>
                      <span>20%</span>
                      <span>30%</span>
                    </p>","a","trinary","","","","","","","B","3","20","20","0","A","B","C","A","75","4","","","","",""
"","","","","","html-keyboard-response","458","887335","0.0-39.0-0.12","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","459","890367","0.0-39.0-1.12","edf70186-0535-41d2-8843-3b95f3b54e9c","3031","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪43</span>
                      <span>₪79</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>60%</span>
                      <span>40%</span>
                    </p>","s","trinary","","","","","","","A","25.8","9","9","0","A","C","A","B","60","43","","","","",""
"","","","","","html-keyboard-response","460","891072","0.0-39.0-0.13","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","461","895759","0.0-39.0-1.13","edf70186-0535-41d2-8843-3b95f3b54e9c","4686","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪43</span>
                      <span>₪61</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>60%</span>
                      <span>55%</span>
                    </p>","s","trinary","","","","","","","A","25.8","7","7","0","A","C","A","B","60","43","","","","",""
"","","","","","html-keyboard-response","462","896496","0.0-39.0-0.14","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","463","900015","0.0-39.0-1.14","edf70186-0535-41d2-8843-3b95f3b54e9c","3518","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪39</span>
                      <span>₪36</span>
                      <span>₪43</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>60%</span>
                      <span>60%</span>
                    </p>","a","trinary","","","","","","","A","25.35","15","15","0","-","A","C","B","65","39","","","","",""
"","","","","","html-keyboard-response","464","900948","0.0-39.0-0.15","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","465","903079","0.0-39.0-1.15","edf70186-0535-41d2-8843-3b95f3b54e9c","2130","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪18</span>
                      <span>₪36</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>50%</span>
                      <span>30%</span>
                      <span>75%</span>
                    </p>","d","trinary","","","","","","","C","8.25","22","22","0","-","B","A","C","75","11","","","","",""
"","","","","","html-keyboard-response","466","903672","0.0-39.0-0.16","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","467","911759","0.0-39.0-1.16","edf70186-0535-41d2-8843-3b95f3b54e9c","8086","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪36</span>
                      <span>₪39</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>60%</span>
                      <span>65%</span>
                      <span>50%</span>
                    </p>","s","trinary","","","","","","","A","25.35","1","1","0","A","C","A","B","65","39","","","","",""
"","","","","","html-keyboard-response","468","912573","0.0-39.0-0.17","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","469","914343","0.0-39.0-1.17","edf70186-0535-41d2-8843-3b95f3b54e9c","1769","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪58</span>
                      <span>₪11</span>
                      <span>₪64</span>
                    </p>
                    <p class=""lotteries"">
                      <span>40%</span>
                      <span>45%</span>
                      <span>25%</span>
                    </p>","s","trinary","","","","","","","C","4.95","21","21","0","-","B","C","A","45","11","","","","",""
"","","","","","html-keyboard-response","470","915525","0.0-39.0-0.18","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","471","916959","0.0-39.0-1.18","edf70186-0535-41d2-8843-3b95f3b54e9c","1433","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪11</span>
                      <span>₪4</span>
                      <span>₪11</span>
                    </p>
                    <p class=""lotteries"">
                      <span>25%</span>
                      <span>75%</span>
                      <span>20%</span>
                    </p>","s","trinary","","","","","","","B","3","12","12","0","A","A","B","C","75","4","","","","",""
"","","","","","html-keyboard-response","472","917485","0.0-39.0-0.19","edf70186-0535-41d2-8843-3b95f3b54e9c","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","473","921342","0.0-39.0-1.19","edf70186-0535-41d2-8843-3b95f3b54e9c","3856","
                    <p class=""lotteries"">
                      <span><img src='img/A.png', width=""30""></span>
                      <span><img src='img/S.png', width=""30""></span>
                      <span><img src='img/D.png', width=""30""></span>
                    </p>
                    <p class=""lotteries"">
                      <span>₪79</span>
                      <span>₪71</span>
                      <span>₪76</span>
                    </p>
                    <p class=""lotteries"">
                      <span>65%</span>
                      <span>75%</span>
                      <span>65%</span>
                    </p>","s","trinary","","","","","","","B","53.25","8","8","0","A","A","B","C","75","71","","","","",""
