"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","chosen_part","potential_prize_prob","potential_prize_amount","won_prize","total_prize","prize_cost","accuracy"
"true","false","[]","[]","[]","preload","0","137","0.0-0.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1","227964","0.0-1.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","
          <h1>שלום וברוכים הבאים!</h1>
          <p>לפניכם ניסוי בקבלת החלטות עם שני חלקים.
          <br><br>לחצו על העכבר כדי להמשיך.</p>","0","example","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","228989","0.0-2.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","769","
        <h1>חלק 1</h1>
        <p>בקרוב יוצגו בפניכם הגרלות.
        <br>עליכם לבחור את המחיר המירבי שתהיו מוכנים לשלם כדי להשתתף בהגרלה שתוצג.
        <br>יש לכם תקציב של ₪80 לכל הגרלה. 
        <br>נסו להעריך כל הגרלה בנפרד ולחשוב כמה היא שווה עבורכם, ₪80 זמינים לכל הגרלה בנפרד.
        <br><br>לחצו על העכבר כדי להמשיך.</p>"," ","instructions","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","3","829082","0.0-3.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","
        <p>בסוף הניסוי, המחשב יבחר את אחת ההגרלות ויקבע מחיר לכרטיס עבורה. 
        <br>במידה והמחיר שבחרתם נמוך מהמחיר שנבחר על ידי המחשב, לא תשתתפו בהגרלה ותשארו עם מלוא התקציב.
        <br>במידה והמחיר שבחרתם גבוה מהמחיר שנבחר על ידי המחשב, תשלמו את המחיר שנקבע ותשתתפו בהגרלה.
        <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","4","886418","0.0-4.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","57222","
        <p style=""font-size: 42px;"">נתחיל עם דוגמא: 
        <br>ההגרלה מטה מציעה 65% סיכוי לזכות ב-₪40 
        <br>&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&ensp;35% סיכוי לזכות ב-₪0.
        <br><br>מה המחיר המירבי שתהיו מוכנים לשלם על כרטיס להגרלה זו בין 0 ל-₪80?
        <br>הזיזו את העכבר על פני המלבן ולחצו כדי לבצע בחירה.</p>
        
        <p style=""text-align: center;"">₪40<br>65%</p>

        <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","example","62","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","901450","0.0-5.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p>יפה מאוד!
                <br> בחרתם שתהיו מוכנים לשלם ₪40 כדי להשתתף בהגרלה:
                <br><p style=""text-align: center;"">₪40<br>65%</p>
                <p>נשמע נכון?
                <br>נניח שהגרלה זו נבחרה בסוף הניסוי.
                <br>כעת המחשב יקבע מחיר עבורה באקראי.
                <br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","916266","0.0-6.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p>המחשב קבע מחיר: ₪70
                <br>ואתם בחרתם לשלם לכל היותר: ₪40
                <br><br>מכיוון שהמחיר שבחרתם נמוך מהמחיר שנקבע, לא תתשתתפו בהגרלה.
                <br>במקרה כזה, בסוף הניסוי תקבלו את כל התקציב ההתחלתי של ₪80.
                <br><br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","7","930843","0.0-7.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","14320","<p style=""font-size: 42px;"">הנה עוד דוגמא:
                <br>ההגרלה מטה מציעה 35% סיכוי לזכות ב-₪18 
                <br>&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&emsp;&ensp;65% סיכוי לזכות ב-₪0.</p>
        
                <p style=""text-align: center;"">₪18<br>35%</p>
                <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","22","example","22","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","938842","0.0-8.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p>הייתם מוכנים לשלם  ₪22 כדי להשתתף בהגרלה:
                <p style=""text-align: center;"">₪18<br>35%</p>
                <p>כעת נניח שהמחשב בחר את ההגרלה הזו בסוף הניסוי, וקבע עבורה מחיר.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","968298","0.0-9.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p>המחשב קבע מחיר להגרלה: ₪7<br>ואתם בחרתם לשלם לכל היותר: ₪22
                <br><br>כעת המחיר שנקבע נמוך מזה שבחרתם, אז תשלמו את המחיר שקבע המחשב (₪7) ותשתתפו בהגרלה.
                <br>במקרה כזה, תסיימו את הניסוי עם תקציב של ₪73 ועם סיכוי לזכות ב-₪18 נוספים מההגרלה.
                <br>כלומר, תוכלו לקבל ₪73 אם לא תזכו בהגרלה, או ₪91 אם תזכו בהגרלה.
                <br><br>לחצו על העכבר להמשך.</p>","1","example","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","976114","0.0-10.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p>במהלך הניסוי, קודם תראו את ההגרלה ורק לאחר מכן תוכלו לבחור.
                <p>כמו כן, יהיו לכם מספר שניות מוגבל להגיב.
                <p>בואו ננסה זאת עם ההגרלה הקודמת.
                <br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","11","977381","0.0-11.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","74","instructions","0","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","981651","0.0-12.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","
                    <p style=""text-align: center;"">₪18<br>35%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","instructions","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","986210","0.0-13.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p>לא הגבתם בזמן המוקצב לתגובה. 
                <br>נסו להגיב מהר יותר בפעם הבאה.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","14","988266","0.0-14.0-0.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1792","
                    <p style=""text-align: center;"">₪40<br>65%</p>
                    <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","instructions","68","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","15","992770","0.0-14.0-1.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p>יפה. הפעם בחרתם לשלם לכל היותר ₪20.
                <br><br>לחצו על העכבר כדי להמשיך.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","1016522","0.0-15.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p>כעת נתחיל את הניסוי.
                <br><br>אתם תראו הגרלות ותתבקשו לבחור כמה תהיו מוכנים לשלם כדי להשתתף בהן.
                <br>יש לכם תקציב של ₪80 עבור כל הגרלה.
                <br>בסוף הניסוי הגרלה אחת תבחר באקראי ותשוחק.
                <br><br>לחצו על העכבר כדי להתחיל את הניסוי.</p>","1","instructions","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","1017773","0.0-16.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","18","1018777","0.0-17.0-0.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","19","1021274","0.0-17.0-1.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","2496","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","23","31","8A","65","79","40","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","1022190","0.0-17.0-2.0","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","21","1023198","0.0-17.0-0.1","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","1027211","0.0-17.0-1.1","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","null","evaluation","5","27","5B,18A","55","71","44","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","1028411","0.0-17.0-2.1","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","24","1029415","0.0-17.0-0.2","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","16","1A,15A,26C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","1031802","0.0-17.0-1.2","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","2386","
                  <p style=""text-align: center;"">₪39
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","39","evaluation","21","16","1A,15A,26C","65","39","39","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","1032955","0.0-17.0-2.2","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","27","1033956","0.0-17.0-0.3","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","1035458","0.0-17.0-1.3","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1500","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","19","evaluation","2","11","3C,20A,22A","30","36","19","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","29","1036911","0.0-17.0-2.3","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","30","1037919","0.0-17.0-0.4","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","1040306","0.0-17.0-1.4","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","2386","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","58","22","10A,11A","45","61","20","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","32","1040964","0.0-17.0-2.4","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","33","1041978","0.0-17.0-0.5","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","5","12A,27B,28B,30B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","1045962","0.0-17.0-1.5","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","3983","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","76","5","12A,27B,28B,30B","25","11","40","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","35","1047399","0.0-17.0-2.5","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","36","1048406","0.0-17.0-0.6","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","1050713","0.0-17.0-1.6","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","2306","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","66","13","3A,5C,10B","70","36","20","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","1051755","0.0-17.0-2.6","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","39","1052757","0.0-17.0-0.7","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","1055466","0.0-17.0-1.7","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","2707","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","63","19","13C,30A","30","58","40","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","41","1056621","0.0-17.0-2.7","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","42","1057624","0.0-17.0-0.8","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","1059370","0.0-17.0-1.8","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1745","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","41","evaluation","60","14","4B,5A,13B,16B","75","36","41","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","44","1060646","0.0-17.0-2.8","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","45","1061650","0.0-17.0-0.9","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","1","6C,29B,30C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","1065522","0.0-17.0-1.9","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","3870","
                  <p style=""text-align: center;"">₪4
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","3","evaluation","80","1","6C,29B,30C","25","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","47","1066526","0.0-17.0-2.9","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","48","1067530","0.0-17.0-0.10","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","1069394","0.0-17.0-1.10","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1863","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","10","evaluation","68","8","14C,17A,20C,27A","20","16","10","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","50","1070829","0.0-17.0-2.10","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","51","1071832","0.0-17.0-0.11","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","1074322","0.0-17.0-1.11","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","2489","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","10","evaluation","4","9","14A,23A","25","18","10","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","1075075","0.0-17.0-2.11","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","54","1076079","0.0-17.0-0.12","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","1079738","0.0-17.0-1.12","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","3658","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","4","evaluation","60","4","12C,17C,23C,28C","20","11","5","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","1080403","0.0-17.0-2.12","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","57","1081405","0.0-17.0-0.13","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","1084786","0.0-17.0-1.13","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","3379","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","47","12","1C,7C,15C","60","36","20","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","1085744","0.0-17.0-2.13","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","60","1086746","0.0-17.0-0.14","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","24","6A,21A","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","1088602","0.0-17.0-1.14","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1854","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","30","24","6A,21A","25","64","20","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","62","1089201","0.0-17.0-2.14","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","63","1090209","0.0-17.0-0.15","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","1091626","0.0-17.0-1.15","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1416","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","6","evaluation","16","6","14B,21C,25C","45","11","7","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","65","1092604","0.0-17.0-2.15","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","66","1093612","0.0-17.0-0.16","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","23","7B,26B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","1095826","0.0-17.0-1.16","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","2213","
                  <p style=""text-align: center;"">₪61
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","40","evaluation","24","23","7B,26B","55","61","40","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","68","1097074","0.0-17.0-2.16","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","69","1098077","0.0-17.0-0.17","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","1101114","0.0-17.0-1.17","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","3035","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","69","30","9B","40","79","20","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","71","1101977","0.0-17.0-2.17","6d5c2a94-71ef-4b57-a710-b24dde2d4daa","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","","",""
