"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","A_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","remaining_budget","accuracy"
"","","","","","html-slider-response","16","107635","0.0-17.0-0.0","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","27","5B,18A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","17","108572","0.0-17.0-1.0","db807547-e7a4-44fa-87cb-6be1690610f0","935","
                  <p style=""text-align: center;"">₪71
                                                <br>55%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","evaluation","53","27","5B,18A","55","71","8","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","109276","0.0-17.0-2.0","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","19","110278","0.0-17.0-0.1","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","5","12A,27B,28B,30B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","20","111124","0.0-17.0-1.1","db807547-e7a4-44fa-87cb-6be1690610f0","845","
                  <p style=""text-align: center;"">₪11
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","9","5","12A,27B,28B,30B","25","11","0","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","111799","0.0-17.0-2.1","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","22","112806","0.0-17.0-0.2","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","22","10A,11A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","23","113956","0.0-17.0-1.2","db807547-e7a4-44fa-87cb-6be1690610f0","1150","
                  <p style=""text-align: center;"">₪61
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","13","evaluation","72","22","10A,11A","45","61","13","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","24","114843","0.0-17.0-2.2","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","25","115856","0.0-17.0-0.3","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","25","1B,3B,4A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","26","116628","0.0-17.0-1.3","db807547-e7a4-44fa-87cb-6be1690610f0","771","
                  <p style=""text-align: center;"">₪64
                                                <br>50%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","20","evaluation","1","25","1B,3B,4A","50","64","20","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","27","117137","0.0-17.0-2.3","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","28","118140","0.0-17.0-0.4","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","26","2B,16A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","29","118980","0.0-17.0-1.4","db807547-e7a4-44fa-87cb-6be1690610f0","840","
                  <p style=""text-align: center;"">₪71
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","7","evaluation","44","26","2B,16A","45","71","7","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","120388","0.0-17.0-2.4","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","31","121393","0.0-17.0-0.5","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","31","8A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","32","122804","0.0-17.0-1.5","db807547-e7a4-44fa-87cb-6be1690610f0","1410","
                  <p style=""text-align: center;"">₪79
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","35","evaluation","59","31","8A","65","79","35","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","33","123869","0.0-17.0-2.5","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","34","124871","0.0-17.0-0.6","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","30","9B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","35","125660","0.0-17.0-1.6","db807547-e7a4-44fa-87cb-6be1690610f0","788","
                  <p style=""text-align: center;"">₪79
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","13","evaluation","74","30","9B","40","79","13","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","36","127044","0.0-17.0-2.6","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","37","128056","0.0-17.0-0.7","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","20","10C,13A,19C,21B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","38","129340","0.0-17.0-1.7","db807547-e7a4-44fa-87cb-6be1690610f0","1283","
                  <p style=""text-align: center;"">₪58
                                                <br>40%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","9","evaluation","71","20","10C,13A,19C,21B","40","58","9","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","39","130410","0.0-17.0-2.7","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","40","131419","0.0-17.0-0.8","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","11","3C,20A,22A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","41","132452","0.0-17.0-1.8","db807547-e7a4-44fa-87cb-6be1690610f0","1032","
                  <p style=""text-align: center;"">₪36
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","6","evaluation","26","11","3C,20A,22A","30","36","6","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","42","133549","0.0-17.0-2.8","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","43","134552","0.0-17.0-0.9","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","13","3A,5C,10B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","44","135812","0.0-17.0-1.9","db807547-e7a4-44fa-87cb-6be1690610f0","1259","
                  <p style=""text-align: center;"">₪36
                                                <br>70%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","14","evaluation","4","13","3A,5C,10B","70","36","14","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","45","136926","0.0-17.0-2.9","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","46","137927","0.0-17.0-0.10","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","9","14A,23A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","47","138804","0.0-17.0-1.10","db807547-e7a4-44fa-87cb-6be1690610f0","875","
                  <p style=""text-align: center;"">₪18
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","29","9","14A,23A","25","18","0","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","139744","0.0-17.0-2.10","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","49","140761","0.0-17.0-0.11","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","6","14B,21C,25C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","50","142692","0.0-17.0-1.11","db807547-e7a4-44fa-87cb-6be1690610f0","1930","
                  <p style=""text-align: center;"">₪11
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","21","6","14B,21C,25C","45","11","0","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","51","143599","0.0-17.0-2.11","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","52","144608","0.0-17.0-0.12","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","19","13C,30A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","53","146324","0.0-17.0-1.12","db807547-e7a4-44fa-87cb-6be1690610f0","1715","
                  <p style=""text-align: center;"">₪58
                                                <br>30%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","12","evaluation","65","19","13C,30A","30","58","12","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","54","147685","0.0-17.0-2.12","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","55","148695","0.0-17.0-0.13","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","12","1C,7C,15C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","56","149508","0.0-17.0-1.13","db807547-e7a4-44fa-87cb-6be1690610f0","812","
                  <p style=""text-align: center;"">₪36
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","11","evaluation","4","12","1C,7C,15C","60","36","11","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","57","150726","0.0-17.0-2.13","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","58","151728","0.0-17.0-0.14","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","29","8C,19A,24B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","59","153412","0.0-17.0-1.14","db807547-e7a4-44fa-87cb-6be1690610f0","1683","
                  <p style=""text-align: center;"">₪76
                                                <br>65%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","29","evaluation","67","29","8C,19A,24B","65","76","29","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","60","154525","0.0-17.0-2.14","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","61","155528","0.0-17.0-0.15","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","24","6A,21A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","62","156412","0.0-17.0-1.15","db807547-e7a4-44fa-87cb-6be1690610f0","883","
                  <p style=""text-align: center;"">₪64
                                                <br>25%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","1","evaluation","14","24","6A,21A","25","64","1","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","63","157669","0.0-17.0-2.15","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","64","158681","0.0-17.0-0.16","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","4","12C,17C,23C,28C","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","65","159276","0.0-17.0-1.16","db807547-e7a4-44fa-87cb-6be1690610f0","594","
                  <p style=""text-align: center;"">₪11
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","0","evaluation","74","4","12C,17C,23C,28C","20","11","0","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","66","160605","0.0-17.0-2.16","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","67","161607","0.0-17.0-0.17","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","17","2A,7A,9A,15B","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","68","163868","0.0-17.0-1.17","db807547-e7a4-44fa-87cb-6be1690610f0","2260","
                  <p style=""text-align: center;"">₪43
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","13","evaluation","32","17","2A,7A,9A,15B","60","43","14","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","69","165209","0.0-17.0-2.17","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","70","166221","0.0-17.0-0.18","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","71","167084","0.0-17.0-1.18","db807547-e7a4-44fa-87cb-6be1690610f0","861","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","8","evaluation","22","21","11C,18C,25A","45","58","9","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","72","167987","0.0-17.0-2.18","db807547-e7a4-44fa-87cb-6be1690610f0","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","73","168991","0.0-17.0-0.19","db807547-e7a4-44fa-87cb-6be1690610f0","1000","
                  <p style=""text-align: center;"">₪16
                                                <br>20%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","8","14C,17A,20C,27A","","","","","","","","","","","","","","","","","",""
