"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","part","slider_start","ID","set_ID","prob","amount","last_location","actual_choice","actual_EV","binary_id","trinary_id","catch","direction","A_key","S_key","D_key","choice_prob","choice_amount","potential_prize_prob","potential_prize_amount","won_prize","total_prize","remaining_budget","accuracy"
"","","","","","html-slider-response","95","249688","0.0-17.0-1.26","0534ba2f-a6e8-421a-b7b8-32def9eab26b","2917","
                  <p style=""text-align: center;"">₪39
                                                <br>60%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","38","evaluation","48","15","9C,25B","60","39","38","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","96","251132","0.0-17.0-2.26","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","97","252142","0.0-17.0-0.27","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","21","11C,18C,25A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","98","253408","0.0-17.0-1.27","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1264","
                  <p style=""text-align: center;"">₪58
                                                <br>45%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","61","evaluation","30","21","11C,18C,25A","45","58","61","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","99","254633","0.0-17.0-2.27","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","100","255642","0.0-17.0-0.28","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","14","4B,5A,13B,16B","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","101","258008","0.0-17.0-1.28","0534ba2f-a6e8-421a-b7b8-32def9eab26b","2364","
                  <p style=""text-align: center;"">₪36
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","51","evaluation","44","14","4B,5A,13B,16B","75","36","51","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","102","259323","0.0-17.0-2.28","0534ba2f-a6e8-421a-b7b8-32def9eab26b","null","<p style=""text-align: center;"">+</p>","null","fixation","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","103","260326","0.0-17.0-0.29","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1000","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>&ensp;</p>","-","viewing","0","7","6B,18B,22C,24C,29A","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","104","262088","0.0-17.0-1.29","0534ba2f-a6e8-421a-b7b8-32def9eab26b","1761","
                  <p style=""text-align: center;"">₪11
                                                <br>75%</p>
                  <p id=""wtp"" style=""text-align:center; margin-top: 0px; margin-bottom: 0px; font-size: 40px"";>מוכנים לשלם: <span id=""c_p_y""></span></p>","23","evaluation","58","7","6B,18B,22C,24C,29A","75","11","23","","","","","","","","","","","","","","","","",""
